"KEY_ID","ENDC","CMNTS"
"LQ1882N","E202:Y | D105:Y","D105:03/jun | A201:16/jan | A201:Training set | E202:16/jan | S2AG:03/fev | A201:D | E202:3 diplodia "
"LQ1883N","D105:Y","D105:07/jun | A201:Training set | A201:D | A201:18/jan"
"LQ1884N","E202:Y | D105:LY","D105:09/jun | A201:T | A201:18/jan | E202:18/jan | A201:Training set | S2AG:05/fev"
"LQ1886N","D105:Y","A201:T | D105:07/jun | A201:18/jan | A201:Training set"
"LQ1887N","D105:Y","A201:Training set | D105:13/jun | A201:26/jan | A201:D"
"LQ1888N","D105:LY","D105:05/jun | A201:D | A201:Training set | A201:16/jan"
"LQ1889N","D105:Y","A201:16/jan | A201:Training set | A201:D | D105:05/jun"
"LQ1890N","BR_GO_MORRINHOS:Light Yellow | A203:LY | D105:Y | E202:Y | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow | E102:LY | S2AG:LY | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow","E102:07/jun | S2AG:19/jun | E202:20/jan | A201:T | D105:09/jun | A201:Training set | A201:20/jan | D105:tender and sweet. use as parent um devx bloco. do not miss this one and mala site to advance.  | A203:12/jan | S2AG:09/fev | E102:hy bom"
"LQ1891N","E202:Y | A203:LY | D105:Y | E102:LY | S2AG:LY","A203:shallow kernels good quality, poor stand  | A203:low stand  | D105:scr2  | A201:22/jan | S2AG:23/jun | S2AG:09/fev | A201:T | E102:09/jun | A203:14/jan | A203:não colher germinação  | A201:Training set | D105:13/jun | E202:22/jan"
"LQ1892N","D105:Y","D105:11/jun | A201:D | A201:22/jan | A201:Training set"
"LQ1893N","E202:Y | D105:Y","S2AG:03/fev | E202:18/jan | D105:05/jun | A201:18/jan | A201:D | A201:Training set"
"LQ1894N","D105:LY | E202:LY","D105:09/jun | E202:20/jan | A201:18/jan | A201:Training set | S2AG:bom calibre de espiga | A201:T | S2AG:07/fev"
"LQ1895N","D105:LY | E202:Y","A201:D | E202:18/jan | A201:16/jan | D105:05/jun | D105:advance SCR2  | S2AG:05/fev | A201:Training set | D105:adv inbred, and hybrid, do not miss!"
"LQ1896N","D105:LY | E202:Y","A201:D | D105:scr2  | S2AG:05/fev | D105:05/jun | A201:20/jan | E202:20/jan | A201:Training set"
"LQ1897N","D105:Y","A201:Training set | A201:D | A201:18/jan | D105:07/jun"
"LQ1898N","E202:Y | D105:Y","S2AG:05/fev | D105:09/jun | E202:20/jan | A201:D | A201:Training set | A201:22/jan"
"LQ1899N","D105:Y","A201:T | A201:18/jan | D105:07/jun | A201:Training set"
"LQ1900N","D105:Y | E202:Y","E202:16/jan | A201:18/jan | E202:4 | D105:07/jun | A201:Training set | A201:D | S2AG:03/fev"
"LQ1901N","D105:Y","A201:D | A201:18/jan | D105:09/jun | A201:Training set"
"LQ1902N","D105:LY | E202:Y","A201:T | A201:20/jan | S2AG:11/fev | E202:20/jan | A201:Training set | D105:09/jun"
"LQ1903N","E202:Y | D105:Y","E202:4 grm | D105:05/jun | A201:D | E202:16/jan | A201:16/jan | A201:Training set | S2AG:07/fev"
"LQ1904N","D105:Y","A201:22/jan | D105:09/jun | A201:Training set | A201:D"
"LQ1905N","D105:Y","A201:Training set | A201:18/jan | A201:D | D105:07/jun"
"LQ1906N","D105:Y","A201:Training set | A201:18/jan | A201:D | D105:09/jun"
"LQ1907N","S2AG:LY | S1AG:LY | E102:LY | D105:Y | E202:Y | D106:LY","E102:03/jun | S2AG:05/fev | D105:07/jun | A201:Training set | A201:R | D106:07/jun | A201:18/jan | E202:18/jan | S1AG:10/jul | S2AG:17/jun"
"LQ1908N","D105:LY","D105:07/jun | A201:D | A201:24/jan | A201:Training set"
"LQ1909N","D105:Y","D105:07/jun | A201:D | A201:18/jan | A201:Training set"
"LQ1910N","D105:Y","A201:18/jan | A201:T | D105:09/jun | A201:Training set"
"LQ1911N","D105:Y","A201:18/jan | A201:Training set | D105:05/jun | A201:T"
"LQ1912N","BR_GO_MORRINHOS:Light Yellow | D105:Y | D106:Y | A203:LY | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow | S1AG:Y | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | E202:Y | E102:Y | S2AG:LY","BR_GO_CRISTALINA_FUGINI:Steong QuAL  | E202:20/jan | D106:09/jun | A201:R | E202:olhar melhor inverno | A201:Training set | S2AG:21/jun | A201:20/jan | S2AG:eu  | D105:ok overall, qualitybgood where pericarp ok and very sweet  | A203:14/jan | D105:09/jun | S1AG:14/jul | E102:07/jun | S2AG:05/fev"
"LQ1913N","D105:LY","D105:09/jun | A201:18/jan | A201:T | A201:Training set"
"LQ1914N","D105:Y","A201:Training set | D105:11/jun | A201:20/jan | A201:T"
"LQ1915N","D105:LY | E102:LY | S2AG:Y | E202:Y | A203:LY","A201:20/jan | S2AG:05/fev | A201:D | A203:12/jan | D105:09/jun | D105:not sweet but very tender... use inbred to devx to hard but sweet inbred. advance this inbred | E202:18/jan | S2AG:19/jun | A203:poor qual, ok plants | A201:Training set | A203:good plant and quality  | E102:05/jun"
"LQ1916N","D105:Y","D105:09/jun | A201:T | A201:18/jan | A201:Training set"
"LQ1917N","D105:Y","A201:18/jan | A201:T | D105:07/jun | A201:Training set"
"LQ1918N","S1AG:Y | D106:Y | D105:LY","D105:09/jun | D106:09/jun | D105:very large core | S1AG:14/jul | A201:R | A201:18/jan | A201:Training set"
"LQ1919N","D106:Y | D105:Y | S1AG:Y","S1AG:14/jul | D106:09/jun | D105:09/jun | A201:18/jan | A201:R | A201:Training set"
"LQ1920N","D105:Y","A201:D | D105:09/jun | A201:Training set | A201:20/jan"
"LQ1921N","D105:Y | E202:Y","A201:20/jan | E202:22/jan | D105:11/jun | A201:D | A201:Training set | S2AG:07/fev"
"LQ1922N","E202:Y | D105:Y","A201:Training set | A201:20/jan | A201:T | S2AG:05/fev | S2AG:corn stunt  | E202:20/jan | D105:09/jun | S2AG:eu "
"LQ1923N","D105:LY","D105:09/jun | A201:Training set | A201:18/jan | A201:D"
"LQ1924N","D105:Y | E202:Y","E202:18/jan | A201:20/jan | A201:Training set | S2AG:03/fev | D105:07/jun | A201:T"
"LQ1925N","E202:Y | D105:Y","A201:Training set | A201:20/jan | E202:20/jan | D105:11/jun | S2AG:grm | A201:D | S2AG:09/fev"
"LQ1926N","S2AG:LY | D105:Y | E202:Y | E102:LY | A203:LY | S1AG:Y | D106:Y","S2AG:19/jun | D106:09/jun | S2AG:09/fev | A201:Training set | E202:planta muito boa, qualidade horrível  | A203:very bad stand, good ear on one plant  | S2AG:plant not great, stand is bad… corn stunt is bad | E102:05/jun | E202:20/jan | A203:bad plant and medium quality  | A203:não colher germinação  | A203:14/jan | S1AG:14/jul | A201:R | A201:20/jan | D105:09/jun"
"LQ1927N","D105:Y","D105:09/jun | A201:18/jan | A201:D | A201:Training set"
"LQ1928N","D105:LY","A201:20/jan | D105:11/jun | A201:Training set | A201:D"
"LQ1929N","D105:Y","D105:09/jun | A201:D | A201:Training set | A201:20/jan"
"LQ1930N","D105:LY","D105:09/jun | A201:20/jan | A201:Training set | A201:T"
"LQ1931N","E202:Y | D105:LY","S2AG:07/fev | D105:07/jun | A201:D | A201:20/jan | E202:20/jan | A201:Training set"
"LQ1932N","D105:Y","A201:20/jan | A201:D | A201:Training set | D105:07/jun"
"LQ1933N","D105:LY","A201:Training set | A201:D | A201:20/jan | D105:11/jun"
"LQ1934N","D105:Y","D105:07/jun | A201:Training set | A201:D | A201:20/jan"
"LQ1935N","D105:Y","A201:D | A201:18/jan | A201:Training set | D105:09/jun"
"LQ1936N","E202:Y | D105:Y","S2AG:03/fev | A201:16/jan | A201:D | A201:Training set | D105:05/jun | A201:D | E202:18/jan"
"LQ1937N","E202:Y | D105:LY","E202:20/jan | S2AG:07/fev | A201:D | A201:18/jan | D105:07/jun | A201:Training set"
"LQ1938N","D105:Y","D105:07/jun | A201:Training set | A201:D | A201:20/jan"
"LQ1939N","D106:LY | E202:Y | S1AG:LY | D105:Y","S2AG:07/fev | S1AG:12/jul | A201:Training set | A201:18/jan | D105:09/jun | A201:R | D106:09/jun | E202:20/jan"
"LQ1940N","D105:Y","A201:24/jan | A201:Training set | A201:D | D105:09/jun | D105:ponta dupla"
"LQ1941N","D105:LY","A201:Training set | A201:18/jan | A201:D | D105:07/jun"
"LQ1942N","S1AG:Y | D106:Y | D105:Y","D106:09/jun | A201:Training set | D105:09/jun | A201:20/jan | S1AG:12/jul | A201:R"
"LQ1943N","D105:Y | E202:Y","E202:3 | A201:Training set | A201:D | E202:18/jan | A201:18/jan | D105:09/jun | S2AG:07/fev"
"LQ1944N","D105:Y","D105:13/jun | A201:Training set | A201:24/jan | A201:T | A201:T"
"LQ1945N","E202:Y | D105:Y","S2AG:07/fev | A201:D | A201:20/jan | E202:20/jan | D105:07/jun | A201:Training set"
"LQ1946N","D105:LY","A201:D | A201:Training set | A201:22/jan | D105:13/jun"
"LQ1947N","D105:Y","A201:Training set | A201:20/jan | A201:D | D105:09/jun"
"LQ1948N","D105:Y","D105:11/jun | A201:20/jan | D105:inbred very bad RTLR | A201:Training set | A201:D"
"LQ1949N","D105:Y","A201:20/jan | D105:09/jun | A201:T | A201:Training set"
"LQ1951N","D105:Y","A201:D | A201:24/jan | D105:11/jun | A201:Training set"
"LQ1952N","D105:Y","D105:09/jun | A201:Training set | A201:20/jan | A201:D"
"LQ1953N","D105:LY","A201:Training set | D105:11/jun | A201:D | A201:18/jan"
"LQ1954N","D105:LY","A201:D | D105:07/jun | A201:18/jan | A201:Training set"
"LQ1955N","D105:LY | S2AG:LY | E102:LY | A203:LY | E202:LY","D105:13/jun | S2AG:07/fev | E102:09/jun | A203:good plant and quality  | E202:22/jan | A203:hard pericarp, ok plant | A201:Training set | A201:D | A203:14/jan | S2AG:21/jun | A201:22/jan"
"LQ1956N","D105:Y","A201:18/jan | A201:D | A201:Training set | D105:05/jun"
"LQ1957N","E202:LY | D105:Y","D105:09/jun | A201:T | A201:Training set | E202:18/jan | A201:18/jan | S2AG:07/fev"
"LQ1958N","E202:LY | D105:LY","A201:20/jan | E202:22/jan | S2AG:09/fev | A201:Training set | A201:D | D105:09/jun"
"LQ1959N","E202:LY | D105:Y","S2AG:05/fev | S2AG:lAL196 is a problem in this germplasm… poor plant types | D105:07/jun | E202:18/jan | A201:18/jan | A201:D | A201:Training set"
"LQ1960N","E202:LY | D105:LY | E102:LY | S2AG:LY","S2AG:07/fev | E202:16/jan | A201:18/jan | A201:Training set | E102:03/jun | D105:09/jun | A201:D | S2AG:21/jun | E202:2"
"LQ1961N","D105:Y","A201:Training set | A201:20/jan | A201:D | D105:05/jun"
"LQ1963N","D105:Y","A201:20/jan | A201:Training set | D105:sweet but hard kernels | A201:D | D105:09/jun"
"LQ1964N","D105:Y","A201:Training set | A201:18/jan | A201:D | D105:07/jun"
"LQ1965N","D105:LY","A201:Training set | A201:20/jan | D105:tender, ok sweet | A201:D | D105:09/jun"
"LQ1966N","D105:Y","A201:Training set | A201:D | A201:18/jan | D105:05/jun"
"LQ1967N","D105:LY","A201:D | A201:Training set | D105:05/jun | A201:18/jan"
"LQ1968N","D105:Y","D105:13/jun | A201:22/jan | A201:D | A201:Training set"
"LQ1969N","D105:LY","A201:Training set | A201:D | A201:20/jan | D105:09/jun"
"LQ1970N","D105:Y","A201:D | A201:18/jan | D105:05/jun | A201:Training set"
"LQ1971N","D105:Y","D105:09/jun | A201:Training set | A201:18/jan | A201:D"
"LQ1972N","D105:LY","A201:Training set | D105:03/jun | A201:D | A201:18/jan"
"LQ1973N","D105:Y","D105:09/jun | A201:18/jan | A201:D | A201:Training set"
"LQ1974N","D105:Y","D105:05/jun | A201:16/jan | A201:D | A201:Training set"
"LQ1975N","E202:Y | D105:Y","S2AG:03/fev | A201:Training set | D105:05/jun | A201:D | A201:16/jan | E202:18/jan"
"LQ1976N","S1AG:LY | D105:LY | D106:LY","D106:05/jun | D105:05/jun | A201:18/jan | A201:R | S1AG:08/jul | A201:Training set"
"LQ1977N","D105:Y","A201:Training set | A201:20/jan | D105:05/jun | A201:T"
"LQ1978N","D105:Y | E202:LY","D105:09/jun | A201:D | S2AG:07/fev | A201:18/jan | A201:Training set | E202:18/jan"
"LQ1979N","D106:LY | S1AG:LY | D105:LY | E202:LY","D105:07/jun | A201:Training set | E202:18/jan | S2AG:05/fev | A201:R | S1AG:08/jul | A201:18/jan | D106:09/jun"
"LQ1980N","D105:Y","A201:18/jan | A201:D | D105:09/jun | A201:Training set"
"LQ1981N","D105:LY","A201:D | D105:05/jun | A201:18/jan | A201:Training set"
"LQ1982N","D105:Y","A201:Training set | D105:05/jun | A201:D | D105:sweet but pericarp way too thick | D105:sweet but too hard to chew  | A201:18/jan"
"LQ1983N","D105:Y","A201:16/jan | D105:05/jun | A201:D | A201:Training set"
"LQ1984N","D105:Y","A201:20/jan | A201:D | A201:Training set | D105:09/jun"
"LQ1985N","E202:LY | D105:LY","A201:T | D105:09/jun | S2AG:07/fev | A201:Training set | A201:18/jan | E202:18/jan"
"LQ1986N","D105:Y","A201:Training set | D105:05/jun | A201:T | A201:18/jan"
"LQ1987N","D105:LY","A201:20/jan | A201:D | A201:Training set | D105:09/jun"
"LQ1988N","D105:Y","A201:18/jan | A201:Training set | D105:09/jun | A201:T"
"LQ1989N","D105:LY","A201:20/jan | A201:Training set | D105:07/jun | A201:T"
"LQ1990N","D105:Y","D105:09/jun | A201:D | A201:Training set | A201:20/jan"
"LQ1991N","D105:Y","A201:T | D105:09/jun | A201:20/jan | A201:Training set"
"LQ1992N","D105:LY","A201:20/jan | A201:Training set | A201:D | D105:09/jun"
"LQ1993N","D105:Y","A201:Training set | A201:18/jan | D105:09/jun | A201:D"
"LQ1994N","E202:Y | D105:LY","E202:18/jan | A201:T | S2AG:03/fev | A201:16/jan | A201:Training set | D105:03/jun"
"LQ1995N","D105:LY","A201:D | D105:07/jun | A201:18/jan | A201:Training set"
"LQ1996N","D105:LY","A201:18/jan | A201:Training set | A201:D | D105:05/jun"
"LQ1997N","D105:LY","A201:Training set | D105:09/jun | A201:D | A201:20/jan"
"LQ1998N","E202:Y | D105:Y","E202:20/jan | A201:Training set | D105:13/jun | S2AG:grm | A201:20/jan | S2AG:05/fev | A201:D"
"LQ1999N","D105:Y","D105:07/jun | A201:D | A201:20/jan | A201:Training set"
"LQ2000N","D105:LY | E202:Y","A201:Training set | A201:D | S2AG:03/fev | D105:05/jun | A201:18/jan | E202:18/jan"
"LQ2001N","D105:Y","A201:D | A201:Training set | D105:07/jun | A201:18/jan"
"LQ2002N","D105:Y","A201:D | A201:Training set | D105:09/jun | A201:18/jan"
"LQ2003N","D105:Y","A201:Training set | D105:07/jun | A201:18/jan | A201:D"
"LQ2004N","D105:Y","A201:Training set | S2AG:09/fev | A201:24/jan | E202:1 drop | D105:prolífero 2 esp. | A201:D | D105:13/jun | E202:22/jan"
"LQ2005N","D105:Y","D105:13/jun | A201:D | A201:Training set | A201:20/jan"
"LQ2006N","D105:LY","A201:16/jan | A201:T | D105:07/jun | A201:Training set"
"LQ2007N","D105:Y","A201:18/jan | A201:Training set | D105:09/jun | A201:T"
"LQ2015N","D105:Y","A201:20/jan | A201:Training set | A201:D | D105:05/jun"
"LQ2016N","E202:Y | D105:LY","A201:18/jan | A201:Training set | A201:D | S2AG:03/fev | E202:16/jan | D105:03/jun | D105:porte e sanidade boa, compensa ver em scr2 | E202:4"
"LQ2017N","D105:Y","A201:24/jan | D105:13/jun | A201:Training set | A201:D"
"LQ2018N","D105:Y","D105:Scr2  | A201:D | S2AG:07/fev | E202:24/jan | E202:1, grm drop | A201:Training set | A201:20/jan | D105:09/jun"
"LQ2019N","D105:Y","A201:18/jan | A201:D | D105:07/jun | A201:Training set"
"LQ2020N","D105:LY","A201:D | A201:Training set | A201:20/jan | D105:13/jun"
"LQ2021N","E202:Y | D105:Y","A201:16/jan | E202:18/jan | A201:Training set | A201:D | D105:05/jun"
"LQ2022N","A203:LY | S2AG:LY | E202:Y | D105:Y | E102:LY","E102:05/jun | A201:Training set | S2AG:19/jun | A201:D | S2AG:07/fev | D105:09/jun | A201:18/jan | D105:sweet not tender | E202:20/jan | A203:janela ruim  | A203:12/jan"
"LQ2023N","D105:Y","A201:18/jan | A201:Training set | D105:05/jun | A201:D | A201:D"
"LQ2024N","D105:Y | E202:Y","A201:Training set | A201:18/jan | E202:4 | A201:T | D105:07/jun | E202:18/jan | S2AG:03/fev"
"LQ2025N","D105:Y","A201:D | A201:18/jan | A201:Training set | D105:09/jun"
"LQ2026N","D105:Y","A201:18/jan | D105:09/jun | A201:D | A201:Training set"
"LQ2027N","S1AG:LY | D105:Y | D106:LY","S1AG:16/jul | A201:22/jan | D105:13/jun | D106:11/jun | A201:Training set | A201:R"
"LQ2028N","D105:Y","A201:Training set | A201:18/jan | D105:09/jun | A201:D"
"LQ2029N","D105:LY","A201:D | A201:20/jan | D105:11/jun | A201:Training set"
"LQ2030N","D105:Y | E202:Y","A201:Training set | A201:18/jan | E202:18/jan | A201:D | S2AG:03/fev | D105:05/jun"
"LQ2031N","D105:Y | E202:Bi","D105:07/jun | A201:D | A201:20/jan | S2AG:07/fev | E202:janela curta | E202:20/jan | A201:Training set"
"LQ2032N","D105:Y","A201:Training set | A201:20/jan | D105:09/jun | A201:D"
"LQ2033N","E102:LY | E202:Y | D105:Y | A203:LY | S2AG:Y","A201:Training set | S2AG:07/fev | S2AG:19/jun | A201:T | E202:20/jan | E102:05/jun | A203:12/jan | A203:não colher germinação  | D105:09/jun | A201:18/jan"
"LQ2034N","E202:Y | D105:Y","E202:18/jan | A201:Training set | S2AG:07/fev | A201:T | D105:07/jun | A201:20/jan"
"LQ2035N","E202:Y | D105:LY","A201:Training set | E202:18/jan | S2AG:05/fev | D105:09/jun | A201:16/jan | A201:T"
"LQ2036N","D105:Y","A201:20/jan | A201:Training set | D105:05/jun | A201:D"
"LQ2037N","D105:Bi","D105:05/jun | A201:D | A201:Training set | A201:18/jan"
"LQ2038N","D105:LY","D105:silkball  | A201:Training set | A201:22/jan | A201:D | D105:11/jun"
"LQ2039N","D105:LY","A201:Training set | D105:11/jun | A201:20/jan | A201:D"
"LQ2040N","E202:Y | D105:Y","E202:22/jan | A201:T | S2AG:07/fev | A201:Training set | A201:20/jan | D105:09/jun"
"LQ2041N","E202:LY | D105:LY","D105:07/jun | A201:20/jan | E202:20/jan | A201:Training set | S2AG:05/fev | A201:D"
"LQ2042N","E202:Y | E102:Y | S1AG:Y | A203:LY | D105:Y | D106:LY | S2AG:LY","D105:05/jun | S2AG:01/fev | A201:16/jan | D106:05/jun | A203:08/jan | S1AG:08/jul | E202:14/jan | S1AG:espiga curta  | A203:não colher germinação  | S2AG:15/jun | A201:Training set | E102:01/jun | A203:low quality  | A201:R"
"LQ2043N","D105:LY","A201:Training set | A201:20/jan | A201:D | D105:09/jun"
"LQ2044N","D105:LY | E202:LY","D105:09/jun | S2AG:09/fev | E202:20/jan | A201:18/jan | A201:T | A201:Training set"
"LQ2045N","D105:LY","A201:D | A201:Training set | A201:20/jan | D105:11/jun"
"LQ2046N","D105:Y","A201:D | D105:13/jun | A201:Training set | A201:22/jan"
"LQ2047N","D105:Y","D105:11/jun | A201:24/jan | A201:Training set | A201:D"
"LQ2048N","D105:Y","D105:13/jun | A201:T | A201:22/jan | A201:Training set"
"LQ2049N","D105:Bi","A201:Training set | A201:22/jan | A201:D | D105:13/jun"
"LQ2050N","D105:Y","A201:Training set | D105:07/jun | A201:20/jan | A201:D"
"LQ2051N","D105:Y","D105:13/jun | A201:Training set | A201:24/jan | A201:T"
"LQ2052N","D105:Y | S1AG:LY | D106:LY","A201:R | D105:09/jun | D106:07/jun | S1AG:12/jul | A201:Training set | A201:22/jan"
"LQ2053N","D105:Bi | E202:Bi","A201:20/jan | S2AG:09/fev | A201:Training set | D105:11/jun | E202:22/jan | E202:2 | A201:D"
"LQ2054N","D105:Y | E202:Y","A201:D | A201:24/jan | D105:13/jun | E202:22/jan | S2AG:09/fev | A201:Training set"
"LQ2055N","D105:Bi","D105:07/jun | A201:D | A201:Training set | A201:20/jan"
"LQ2056N","E202:Bi | E102:Bi | S2AG:Bi | A203:LY | D105:Bi","D105:13/jun | A201:22/jan | E102:09/jun | E202:24/jan | A201:D | S2AG:09/fev | S2AG:21/jun | A203:14/jan | A201:Training set"
"LQ2057N","D105:Y","D105:09/jun | A201:22/jan | A201:D | A201:Training set"
"LQ2058N","D105:Y","A201:Training set | A201:22/jan | D105:09/jun | A201:D"
"LQ2059N","E102:LY | S2AG:LY | D105:Y","D105:13/jun | A201:Training set | E102:09/jun | A201:26/jan | S2AG:11/fev | S2AG:grm | A201:D | S2AG:23/jun"
"LQ2060N","D105:LY","A201:T | A201:Training set | A201:24/jan | A201:T | D105:13/jun"
"LQ2061N","D105:Y | S2AG:LY | E102:LY","A201:Training set | A201:D | E102:07/jun | D105:09/jun | S2AG:09/fev | A201:24/jan | S2AG:21/jun"
"LQ2062N","D105:Y","A201:24/jan | A201:D | A201:Training set | D105:09/jun"
"LQ2063N","D105:Y","A201:24/jan | A201:Training set | A201:D | D105:13/jun"
"LQ2064N","D105:Y","D105:09/jun | A201:D | A201:18/jan | A201:Training set"
"LQ2065N","D105:LY","A201:22/jan | A201:D | D105:09/jun | A201:Training set"
"LQ2066N","D105:Y","A201:20/jan | A201:Training set | A201:D | D105:05/jun"
"LQ2067N","D105:Y","D105:09/jun | A201:20/jan | A201:Training set | A201:T | D105:very hard but sweet "
"LQ2068N","D105:Y","A201:D | A201:D | D105:13/jun | A201:24/jan | A201:Training set"
"LQ2069N","D105:Y","A201:20/jan | D105:09/jun | A201:Training set | A201:T"
"LQ2070N","D105:Y | E202:Y","A201:16/jan | E202:4 | D105:scr2  | S2AG:03/fev | D105:05/jun | E202:16/jan | A201:Training set | A201:D"
"LQ2071N","D105:Y","D105:09/jun | A201:T | A201:20/jan | A201:Training set"
"LQ2072N","D105:Y","D105:09/jun | A201:D | A201:20/jan | A201:Training set"
"LQ2073N","E202:Y | E102:LY | D105:Y | S2AG:LY","E202:muito sadio, qualidade não tão boa | A201:T | S2AG:07/fev | E202:20/jan | A201:Training set | E102:05/jun | S2AG:19/jun | A201:18/jan | D105:09/jun"
"LQ2074N","E102:LY | E202:Y | S2AG:LY | A203:Y | D105:Y","E102:03/jun | S2AG:19/jun | A203:12/jan | D105:07/jun | A201:D | A203:loading  | A203:poor tip fill | S2AG:07/fev | E102:hy bom | A201:20/jan | E202:18/jan | A201:Training set | E102:boa uniformidade planta e espiga, observar bem!"
"LQ2075N","D105:Y","A201:Training set | A201:20/jan | D105:09/jun | A201:D"
"LQ2076N","D105:Y","D105:09/jun | A201:22/jan | A201:T | A201:Training set"
"LQ2077N","D105:Y","A201:D | A201:24/jan | D105:13/jun | A201:Training set | D105:GRM"
"LQ2078N","E202:Y | D105:LY","E202:2 | E202:18/jan | S2AG:03/fev | A201:D | A201:18/jan | A201:Training set | D105:07/jun"
"LQ2082N","D105:Y","A201:18/jan | A201:Training set | A201:D | D105:09/jun"
"LQ2083N","D105:LY","A201:20/jan | A201:D | D105:13/jun | A201:Training set"
